Year,Period,State,State ANSI,Data Item,Value
2018,MARKETING YEAR,WISCONSIN,55.0,"HONEY, BEE COLONIES - INVENTORY, MEASURED IN COLONIES",51000
2018,MARKETING YEAR,WYOMING,56.0,"HONEY - PRODUCTION, MEASURED IN LB",2184000
2018,MARKETING YEAR,WYOMING,56.0,"HONEY, BEE COLONIES - INVENTORY, MEASURED IN COLONIES",39000
2017,MARKETING YEAR,ALABAMA,1.0,"HONEY - PRODUCTION, MEASURED IN LB",315000
2017,MARKETING YEAR,ALABAMA,1.0,"HONEY, BEE COLONIES - INVENTORY, MEASURED IN COLONIES",7000
2017,MARKETING YEAR,ARIONA,4.0,"HONEY - PRODUCTION, MEASURED IN LB",880000
2017,MARKETING YEAR,ARIONA,4.0,"HONEY, BEE COLONIES - INVENTORY, MEASURED IN COLONIES",22000
2017,MARKETING YEAR,ARKANSAS,5.0,"HONEY - PRODUCTION, MEASURED IN LB",1972000
2017,MARKETING YEAR,ARKANSAS,5.0,"HONEY, BEE COLONIES - INVENTORY, MEASURED IN COLONIES",29000
2017,MARKETING YEAR,CALIFORNIA,6.0,"HONEY - PRODUCTION, MEASURED IN LB",13735000
2017,MARKETING YEAR,CALIFORNIA,6.0,"HONEY, BEE COLONIES - INVENTORY, MEASURED IN COLONIES",335000
2017,MARKETING YEAR,COLORADO,8.0,"HONEY - PRODUCTION, MEASURED IN LB",1419000
2017,MARKETING YEAR,COLORADO,8.0,"HONEY, BEE COLONIES - INVENTORY, MEASURED IN COLONIES",33000
2017,MARKETING YEAR,FLORIDA,12.0,"HONEY - PRODUCTION, MEASURED IN LB",8815000
2017,MARKETING YEAR,FLORIDA,12.0,"HONEY, BEE COLONIES - INVENTORY, MEASURED IN COLONIES",205000
2017,MARKETING YEAR,GEORGIA,13.0,"HONEY - PRODUCTION, MEASURED IN LB",3168000
2017,MARKETING YEAR,GEORGIA,13.0,"HONEY, BEE COLONIES - INVENTORY, MEASURED IN COLONIES",99000
2017,MARKETING YEAR,HAWAII,15.0,"HONEY - PRODUCTION, MEASURED IN LB",2489000
2017,MARKETING YEAR,HAWAII,15.0,"HONEY, BEE COLONIES - INVENTORY, MEASURED IN COLONIES",19000
2017,MARKETING YEAR,IDAHO,16.0,"HONEY - PRODUCTION, MEASURED IN LB",4180000
2017,MARKETING YEAR,IDAHO,16.0,"HONEY, BEE COLONIES - INVENTORY, MEASURED IN COLONIES",95000
2017,MARKETING YEAR,ILLINOIS,17.0,"HONEY - PRODUCTION, MEASURED IN LB",506000
2017,MARKETING YEAR,ILLINOIS,17.0,"HONEY, BEE COLONIES - INVENTORY, MEASURED IN COLONIES",11000
2017,MARKETING YEAR,INDIANA,18.0,"HONEY - PRODUCTION, MEASURED IN LB",416000
2017,MARKETING YEAR,INDIANA,18.0,"HONEY, BEE COLONIES - INVENTORY, MEASURED IN COLONIES",8000
2017,MARKETING YEAR,IOWA,19.0,"HONEY - PRODUCTION, MEASURED IN LB",2030000
2017,MARKETING YEAR,IOWA,19.0,"HONEY, BEE COLONIES - INVENTORY, MEASURED IN COLONIES",35000
2017,MARKETING YEAR,KANSAS,20.0,"HONEY - PRODUCTION, MEASURED IN LB",553000
2017,MARKETING YEAR,KANSAS,20.0,"HONEY, BEE COLONIES - INVENTORY, MEASURED IN COLONIES",7000
2017,MARKETING YEAR,KENTUCKY,21.0,"HONEY - PRODUCTION, MEASURED IN LB",190000
2017,MARKETING YEAR,KENTUCKY,21.0,"HONEY, BEE COLONIES - INVENTORY, MEASURED IN COLONIES",5000
2017,MARKETING YEAR,LOUISIANA,22.0,"HONEY - PRODUCTION, MEASURED IN LB",3483000
2017,MARKETING YEAR,LOUISIANA,22.0,"HONEY, BEE COLONIES - INVENTORY, MEASURED IN COLONIES",43000
2017,MARKETING YEAR,MAINE,23.0,"HONEY - PRODUCTION, MEASURED IN LB",396000
2017,MARKETING YEAR,MAINE,23.0,"HONEY, BEE COLONIES - INVENTORY, MEASURED IN COLONIES",12000
2017,MARKETING YEAR,MICHIGAN,26.0,"HONEY - PRODUCTION, MEASURED IN LB",3915000
2017,MARKETING YEAR,MICHIGAN,26.0,"HONEY, BEE COLONIES - INVENTORY, MEASURED IN COLONIES",87000
2017,MARKETING YEAR,MINNESOTA,27.0,"HONEY - PRODUCTION, MEASURED IN LB",7812000
2017,MARKETING YEAR,MINNESOTA,27.0,"HONEY, BEE COLONIES - INVENTORY, MEASURED IN COLONIES",126000
2017,MARKETING YEAR,MISSISSIPPI,28.0,"HONEY - PRODUCTION, MEASURED IN LB",1548000
2017,MARKETING YEAR,MISSISSIPPI,28.0,"HONEY, BEE COLONIES - INVENTORY, MEASURED IN COLONIES",18000
2017,MARKETING YEAR,MISSOURI,29.0,"HONEY - PRODUCTION, MEASURED IN LB",520000
2017,MARKETING YEAR,MISSOURI,29.0,"HONEY, BEE COLONIES - INVENTORY, MEASURED IN COLONIES",8000
2017,MARKETING YEAR,MONTANA,30.0,"HONEY - PRODUCTION, MEASURED IN LB",10440000
2017,MARKETING YEAR,MONTANA,30.0,"HONEY, BEE COLONIES - INVENTORY, MEASURED IN COLONIES",145000
2017,MARKETING YEAR,NEBRASKA,31.0,"HONEY - PRODUCTION, MEASURED IN LB",2646000
2017,MARKETING YEAR,NEBRASKA,31.0,"HONEY, BEE COLONIES - INVENTORY, MEASURED IN COLONIES",42000
2017,MARKETING YEAR,NEW JERSEY,34.0,"HONEY - PRODUCTION, MEASURED IN LB",364000
2017,MARKETING YEAR,NEW JERSEY,34.0,"HONEY, BEE COLONIES - INVENTORY, MEASURED IN COLONIES",13000
2017,MARKETING YEAR,NEW YORK,36.0,"HONEY - PRODUCTION, MEASURED IN LB",3192000
2017,MARKETING YEAR,NEW YORK,36.0,"HONEY, BEE COLONIES - INVENTORY, MEASURED IN COLONIES",57000
2017,MARKETING YEAR,NORTH CAROLINA,37.0,"HONEY - PRODUCTION, MEASURED IN LB",451000
2017,MARKETING YEAR,NORTH CAROLINA,37.0,"HONEY, BEE COLONIES - INVENTORY, MEASURED IN COLONIES",11000
2017,MARKETING YEAR,NORTH DAKOTA,38.0,"HONEY - PRODUCTION, MEASURED IN LB",33670000
2017,MARKETING YEAR,NORTH DAKOTA,38.0,"HONEY, BEE COLONIES - INVENTORY, MEASURED IN COLONIES",455000
2017,MARKETING YEAR,OHIO,39.0,"HONEY - PRODUCTION, MEASURED IN LB",1095000
2017,MARKETING YEAR,OHIO,39.0,"HONEY, BEE COLONIES - INVENTORY, MEASURED IN COLONIES",15000
2017,MARKETING YEAR,OREGON,41.0,"HONEY - PRODUCTION, MEASURED IN LB",3120000
2017,MARKETING YEAR,OREGON,41.0,"HONEY, BEE COLONIES - INVENTORY, MEASURED IN COLONIES",78000
2017,MARKETING YEAR,OTHER STATES,,"HONEY - PRODUCTION, MEASURED IN LB",1518000
2017,MARKETING YEAR,OTHER STATES,,"HONEY, BEE COLONIES - INVENTORY, MEASURED IN COLONIES",35000
2017,MARKETING YEAR,PENNSYLVANIA,42.0,"HONEY - PRODUCTION, MEASURED IN LB",736000
2017,MARKETING YEAR,PENNSYLVANIA,42.0,"HONEY, BEE COLONIES - INVENTORY, MEASURED IN COLONIES",16000
2017,MARKETING YEAR,SOUTH CAROLINA,45.0,"HONEY - PRODUCTION, MEASURED IN LB",544000
2017,MARKETING YEAR,SOUTH CAROLINA,45.0,"HONEY, BEE COLONIES - INVENTORY, MEASURED IN COLONIES",16000
2017,MARKETING YEAR,SOUTH DAKOTA,46.0,"HONEY - PRODUCTION, MEASURED IN LB",14535000
2017,MARKETING YEAR,SOUTH DAKOTA,46.0,"HONEY, BEE COLONIES - INVENTORY, MEASURED IN COLONIES",255000
2017,MARKETING YEAR,TENNESSEE,47.0,"HONEY - PRODUCTION, MEASURED IN LB",287000
2017,MARKETING YEAR,TENNESSEE,47.0,"HONEY, BEE COLONIES - INVENTORY, MEASURED IN COLONIES",7000
2017,MARKETING YEAR,TEXAS,48.0,"HONEY - PRODUCTION, MEASURED IN LB",7920000
2017,MARKETING YEAR,TEXAS,48.0,"HONEY, BEE COLONIES - INVENTORY, MEASURED IN COLONIES",120000
2017,MARKETING YEAR,UTAH,49.0,"HONEY - PRODUCTION, MEASURED IN LB",837000
2017,MARKETING YEAR,UTAH,49.0,"HONEY, BEE COLONIES - INVENTORY, MEASURED IN COLONIES",27000
2017,MARKETING YEAR,VERMONT,50.0,"HONEY - PRODUCTION, MEASURED IN LB",378000
2017,MARKETING YEAR,VERMONT,50.0,"HONEY, BEE COLONIES - INVENTORY, MEASURED IN COLONIES",7000
2017,MARKETING YEAR,VIRGINIA,51.0,"HONEY - PRODUCTION, MEASURED IN LB",210000
2017,MARKETING YEAR,VIRGINIA,51.0,"HONEY, BEE COLONIES - INVENTORY, MEASURED IN COLONIES",6000
2017,MARKETING YEAR,WASHINGTON,53.0,"HONEY - PRODUCTION, MEASURED IN LB",3465000
2017,MARKETING YEAR,WASHINGTON,53.0,"HONEY, BEE COLONIES - INVENTORY, MEASURED IN COLONIES",77000
2017,MARKETING YEAR,WEST VIRGINIA,54.0,"HONEY - PRODUCTION, MEASURED IN LB",240000
2017,MARKETING YEAR,WEST VIRGINIA,54.0,"HONEY, BEE COLONIES - INVENTORY, MEASURED IN COLONIES",6000
2017,MARKETING YEAR,WISCONSIN,55.0,"HONEY - PRODUCTION, MEASURED IN LB",2968000
2017,MARKETING YEAR,WISCONSIN,55.0,"HONEY, BEE COLONIES - INVENTORY, MEASURED IN COLONIES",53000
2017,MARKETING YEAR,WYOMING,56.0,"HONEY - PRODUCTION, MEASURED IN LB",2067000
2017,MARKETING YEAR,WYOMING,56.0,"HONEY, BEE COLONIES - INVENTORY, MEASURED IN COLONIES",39000
2016,MARKETING YEAR,ALABAMA,1.0,"HONEY - PRODUCTION, MEASURED IN LB",364000
2016,MARKETING YEAR,ALABAMA,1.0,"HONEY, BEE COLONIES - INVENTORY, MEASURED IN COLONIES",7000
2016,MARKETING YEAR,ARIONA,4.0,"HONEY - PRODUCTION, MEASURED IN LB",1242000
2016,MARKETING YEAR,ARIONA,4.0,"HONEY, BEE COLONIES - INVENTORY, MEASURED IN COLONIES",27000
2016,MARKETING YEAR,ARKANSAS,5.0,"HONEY - PRODUCTION, MEASURED IN LB",1656000
2016,MARKETING YEAR,ARKANSAS,5.0,"HONEY, BEE COLONIES - INVENTORY, MEASURED IN COLONIES",24000
2016,MARKETING YEAR,CALIFORNIA,6.0,"HONEY - PRODUCTION, MEASURED IN LB",11160000
2016,MARKETING YEAR,CALIFORNIA,6.0,"HONEY, BEE COLONIES - INVENTORY, MEASURED IN COLONIES",310000
2016,MARKETING YEAR,COLORADO,8.0,"HONEY - PRODUCTION, MEASURED IN LB",1280000
2016,MARKETING YEAR,COLORADO,8.0,"HONEY, BEE COLONIES - INVENTORY, MEASURED IN COLONIES",32000
2016,MARKETING YEAR,FLORIDA,12.0,"HONEY - PRODUCTION, MEASURED IN LB",10750000
2016,MARKETING YEAR,FLORIDA,12.0,"HONEY, BEE COLONIES - INVENTORY, MEASURED IN COLONIES",215000
2016,MARKETING YEAR,GEORGIA,13.0,"HONEY - PRODUCTION, MEASURED IN LB",3744000
2016,MARKETING YEAR,GEORGIA,13.0,"HONEY, BEE COLONIES - INVENTORY, MEASURED IN COLONIES",96000
2016,MARKETING YEAR,HAWAII,15.0,"HONEY - PRODUCTION, MEASURED IN LB",2034000
2016,MARKETING YEAR,HAWAII,15.0,"HONEY, BEE COLONIES - INVENTORY, MEASURED IN COLONIES",18000
2016,MARKETING YEAR,IDAHO,16.0,"HONEY - PRODUCTION, MEASURED IN LB",3298000
2016,MARKETING YEAR,IDAHO,16.0,"HONEY, BEE COLONIES - INVENTORY, MEASURED IN COLONIES",97000
2016,MARKETING YEAR,ILLINOIS,17.0,"HONEY - PRODUCTION, MEASURED IN LB",480000
2016,MARKETING YEAR,ILLINOIS,17.0,"HONEY, BEE COLONIES - INVENTORY, MEASURED IN COLONIES",10000
2016,MARKETING YEAR,INDIANA,18.0,"HONEY - PRODUCTION, MEASURED IN LB",496000
2016,MARKETING YEAR,INDIANA,18.0,"HONEY, BEE COLONIES - INVENTORY, MEASURED IN COLONIES",8000
2016,MARKETING YEAR,IOWA,19.0,"HONEY - PRODUCTION, MEASURED IN LB",1776000
2016,MARKETING YEAR,IOWA,19.0,"HONEY, BEE COLONIES - INVENTORY, MEASURED IN COLONIES",37000
2016,MARKETING YEAR,KANSAS,20.0,"HONEY - PRODUCTION, MEASURED IN LB",336000
2016,MARKETING YEAR,KANSAS,20.0,"HONEY, BEE COLONIES - INVENTORY, MEASURED IN COLONIES",7000
2016,MARKETING YEAR,KENTUCKY,21.0,"HONEY - PRODUCTION, MEASURED IN LB",230000
2016,MARKETING YEAR,KENTUCKY,21.0,"HONEY, BEE COLONIES - INVENTORY, MEASURED IN COLONIES",5000
2016,MARKETING YEAR,LOUISIANA,22.0,"HONEY - PRODUCTION, MEASURED IN LB",4300000
2016,MARKETING YEAR,LOUISIANA,22.0,"HONEY, BEE COLONIES - INVENTORY, MEASURED IN COLONIES",50000
2016,MARKETING YEAR,MAINE,23.0,"HONEY - PRODUCTION, MEASURED IN LB",408000
2016,MARKETING YEAR,MAINE,23.0,"HONEY, BEE COLONIES - INVENTORY, MEASURED IN COLONIES",12000
2016,MARKETING YEAR,MICHIGAN,26.0,"HONEY - PRODUCTION, MEASURED IN LB",5340000
2016,MARKETING YEAR,MICHIGAN,26.0,"HONEY, BEE COLONIES - INVENTORY, MEASURED IN COLONIES",89000
2016,MARKETING YEAR,MINNESOTA,27.0,"HONEY - PRODUCTION, MEASURED IN LB",7316000
2016,MARKETING YEAR,MINNESOTA,27.0,"HONEY, BEE COLONIES - INVENTORY, MEASURED IN COLONIES",124000
2016,MARKETING YEAR,MISSISSIPPI,28.0,"HONEY - PRODUCTION, MEASURED IN LB",1615000
2016,MARKETING YEAR,MISSISSIPPI,28.0,"HONEY, BEE COLONIES - INVENTORY, MEASURED IN COLONIES",19000
2016,MARKETING YEAR,MISSOURI,29.0,"HONEY - PRODUCTION, MEASURED IN LB",496000
2016,MARKETING YEAR,MISSOURI,29.0,"HONEY, BEE COLONIES - INVENTORY, MEASURED IN COLONIES",8000
2016,MARKETING YEAR,MONTANA,30.0,"HONEY - PRODUCTION, MEASURED IN LB",12243000
2016,MARKETING YEAR,MONTANA,30.0,"HONEY, BEE COLONIES - INVENTORY, MEASURED IN COLONIES",159000
2016,MARKETING YEAR,NEBRASKA,31.0,"HONEY - PRODUCTION, MEASURED IN LB",2208000
2016,MARKETING YEAR,NEBRASKA,31.0,"HONEY, BEE COLONIES - INVENTORY, MEASURED IN COLONIES",48000
2016,MARKETING YEAR,NEW JERSEY,34.0,"HONEY - PRODUCTION, MEASURED IN LB",324000
2016,MARKETING YEAR,NEW JERSEY,34.0,"HONEY, BEE COLONIES - INVENTORY, MEASURED IN COLONIES",12000
2016,MARKETING YEAR,NEW YORK,36.0,"HONEY - PRODUCTION, MEASURED IN LB",3648000
2016,MARKETING YEAR,NEW YORK,36.0,"HONEY, BEE COLONIES - INVENTORY, MEASURED IN COLONIES",64000
2016,MARKETING YEAR,NORTH CAROLINA,37.0,"HONEY - PRODUCTION, MEASURED IN LB",444000
2016,MARKETING YEAR,NORTH CAROLINA,37.0,"HONEY, BEE COLONIES - INVENTORY, MEASURED IN COLONIES",12000
2016,MARKETING YEAR,NORTH DAKOTA,38.0,"HONEY - PRODUCTION, MEASURED IN LB",37830000
2016,MARKETING YEAR,NORTH DAKOTA,38.0,"HONEY, BEE COLONIES - INVENTORY, MEASURED IN COLONIES",485000
2016,MARKETING YEAR,OHIO,39.0,"HONEY - PRODUCTION, MEASURED IN LB",1185000
2016,MARKETING YEAR,OHIO,39.0,"HONEY, BEE COLONIES - INVENTORY, MEASURED IN COLONIES",15000
2016,MARKETING YEAR,OREGON,41.0,"HONEY - PRODUCTION, MEASURED IN LB",2590000
2016,MARKETING YEAR,OREGON,41.0,"HONEY, BEE COLONIES - INVENTORY, MEASURED IN COLONIES",74000
2016,MARKETING YEAR,OTHER STATES,,"HONEY - PRODUCTION, MEASURED IN LB",1601000
2016,MARKETING YEAR,OTHER STATES,,"HONEY, BEE COLONIES - INVENTORY, MEASURED IN COLONIES",37000
2016,MARKETING YEAR,PENNSYLVANIA,42.0,"HONEY - PRODUCTION, MEASURED IN LB",950000
2016,MARKETING YEAR,PENNSYLVANIA,42.0,"HONEY, BEE COLONIES - INVENTORY, MEASURED IN COLONIES",19000
2016,MARKETING YEAR,SOUTH CAROLINA,45.0,"HONEY - PRODUCTION, MEASURED IN LB",720000
2016,MARKETING YEAR,SOUTH CAROLINA,45.0,"HONEY, BEE COLONIES - INVENTORY, MEASURED IN COLONIES",16000
2016,MARKETING YEAR,SOUTH DAKOTA,46.0,"HONEY - PRODUCTION, MEASURED IN LB",19880000
2016,MARKETING YEAR,SOUTH DAKOTA,46.0,"HONEY, BEE COLONIES - INVENTORY, MEASURED IN COLONIES",280000
2016,MARKETING YEAR,TENNESSEE,47.0,"HONEY - PRODUCTION, MEASURED IN LB",330000
2016,MARKETING YEAR,TENNESSEE,47.0,"HONEY, BEE COLONIES - INVENTORY, MEASURED IN COLONIES",6000
2016,MARKETING YEAR,TEXAS,48.0,"HONEY - PRODUCTION, MEASURED IN LB",9310000
2016,MARKETING YEAR,TEXAS,48.0,"HONEY, BEE COLONIES - INVENTORY, MEASURED IN COLONIES",133000
2016,MARKETING YEAR,UTAH,49.0,"HONEY - PRODUCTION, MEASURED IN LB",992000
2016,MARKETING YEAR,UTAH,49.0,"HONEY, BEE COLONIES - INVENTORY, MEASURED IN COLONIES",31000
2016,MARKETING YEAR,VERMONT,50.0,"HONEY - PRODUCTION, MEASURED IN LB",312000
2016,MARKETING YEAR,VERMONT,50.0,"HONEY, BEE COLONIES - INVENTORY, MEASURED IN COLONIES",6000
2016,MARKETING YEAR,VIRGINIA,51.0,"HONEY - PRODUCTION, MEASURED IN LB",190000
2016,MARKETING YEAR,VIRGINIA,51.0,"HONEY, BEE COLONIES - INVENTORY, MEASURED IN COLONIES",5000
2016,MARKETING YEAR,WASHINGTON,53.0,"HONEY - PRODUCTION, MEASURED IN LB",2940000
2016,MARKETING YEAR,WASHINGTON,53.0,"HONEY, BEE COLONIES - INVENTORY, MEASURED IN COLONIES",84000
2016,MARKETING YEAR,WEST VIRGINIA,54.0,"HONEY - PRODUCTION, MEASURED IN LB",160000
2016,MARKETING YEAR,WEST VIRGINIA,54.0,"HONEY, BEE COLONIES - INVENTORY, MEASURED IN COLONIES",5000
2016,MARKETING YEAR,WISCONSIN,55.0,"HONEY - PRODUCTION, MEASURED IN LB",3348000
2016,MARKETING YEAR,WISCONSIN,55.0,"HONEY, BEE COLONIES - INVENTORY, MEASURED IN COLONIES",54000
2016,MARKETING YEAR,WYOMING,56.0,"HONEY - PRODUCTION, MEASURED IN LB",2720000
2016,MARKETING YEAR,WYOMING,56.0,"HONEY, BEE COLONIES - INVENTORY, MEASURED IN COLONIES",40000
2015,MARKETING YEAR,ALABAMA,1.0,"HONEY - PRODUCTION, MEASURED IN LB",329000
2015,MARKETING YEAR,ALABAMA,1.0,"HONEY, BEE COLONIES - INVENTORY, MEASURED IN COLONIES",7000
2015,MARKETING YEAR,ARIONA,4.0,"HONEY - PRODUCTION, MEASURED IN LB",1274000
2015,MARKETING YEAR,ARIONA,4.0,"HONEY, BEE COLONIES - INVENTORY, MEASURED IN COLONIES",26000
2015,MARKETING YEAR,ARKANSAS,5.0,"HONEY - PRODUCTION, MEASURED IN LB",1728000
2015,MARKETING YEAR,ARKANSAS,5.0,"HONEY, BEE COLONIES - INVENTORY, MEASURED IN COLONIES",24000
2015,MARKETING YEAR,CALIFORNIA,6.0,"HONEY - PRODUCTION, MEASURED IN LB",8250000
2015,MARKETING YEAR,CALIFORNIA,6.0,"HONEY, BEE COLONIES - INVENTORY, MEASURED IN COLONIES",275000
2015,MARKETING YEAR,COLORADO,8.0,"HONEY - PRODUCTION, MEASURED IN LB",1479000
2015,MARKETING YEAR,COLORADO,8.0,"HONEY, BEE COLONIES - INVENTORY, MEASURED IN COLONIES",29000
2015,MARKETING YEAR,FLORIDA,12.0,"HONEY - PRODUCTION, MEASURED IN LB",11880000
2015,MARKETING YEAR,FLORIDA,12.0,"HONEY, BEE COLONIES - INVENTORY, MEASURED IN COLONIES",220000
2015,MARKETING YEAR,GEORGIA,13.0,"HONEY - PRODUCTION, MEASURED IN LB",2760000
2015,MARKETING YEAR,GEORGIA,13.0,"HONEY, BEE COLONIES - INVENTORY, MEASURED IN COLONIES",69000
2015,MARKETING YEAR,HAWAII,15.0,"HONEY - PRODUCTION, MEASURED IN LB",1632000
2015,MARKETING YEAR,HAWAII,15.0,"HONEY, BEE COLONIES - INVENTORY, MEASURED IN COLONIES",16000
2015,MARKETING YEAR,IDAHO,16.0,"HONEY - PRODUCTION, MEASURED IN LB",2848000
2015,MARKETING YEAR,IDAHO,16.0,"HONEY, BEE COLONIES - INVENTORY, MEASURED IN COLONIES",89000
2015,MARKETING YEAR,ILLINOIS,17.0,"HONEY - PRODUCTION, MEASURED IN LB",408000
2015,MARKETING YEAR,ILLINOIS,17.0,"HONEY, BEE COLONIES - INVENTORY, MEASURED IN COLONIES",8000
2015,MARKETING YEAR,INDIANA,18.0,"HONEY - PRODUCTION, MEASURED IN LB",318000
2015,MARKETING YEAR,INDIANA,18.0,"HONEY, BEE COLONIES - INVENTORY, MEASURED IN COLONIES",6000
2015,MARKETING YEAR,IOWA,19.0,"HONEY - PRODUCTION, MEASURED IN LB",1800000
2015,MARKETING YEAR,IOWA,19.0,"HONEY, BEE COLONIES - INVENTORY, MEASURED IN COLONIES",36000
2015,MARKETING YEAR,KANSAS,20.0,"HONEY - PRODUCTION, MEASURED IN LB",288000
2015,MARKETING YEAR,KANSAS,20.0,"HONEY, BEE COLONIES - INVENTORY, MEASURED IN COLONIES",8000
2015,MARKETING YEAR,KENTUCKY,21.0,"HONEY - PRODUCTION, MEASURED IN LB",230000
2015,MARKETING YEAR,KENTUCKY,21.0,"HONEY, BEE COLONIES - INVENTORY, MEASURED IN COLONIES",5000
2015,MARKETING YEAR,LOUISIANA,22.0,"HONEY - PRODUCTION, MEASURED IN LB",4356000
2015,MARKETING YEAR,LOUISIANA,22.0,"HONEY, BEE COLONIES - INVENTORY, MEASURED IN COLONIES",44000
2015,MARKETING YEAR,MAINE,23.0,"HONEY - PRODUCTION, MEASURED IN LB",470000
2015,MARKETING YEAR,MAINE,23.0,"HONEY, BEE COLONIES - INVENTORY, MEASURED IN COLONIES",10000
2015,MARKETING YEAR,MICHIGAN,26.0,"HONEY - PRODUCTION, MEASURED IN LB",5220000
2015,MARKETING YEAR,MICHIGAN,26.0,"HONEY, BEE COLONIES - INVENTORY, MEASURED IN COLONIES",90000
2015,MARKETING YEAR,MINNESOTA,27.0,"HONEY - PRODUCTION, MEASURED IN LB",8296000
2015,MARKETING YEAR,MINNESOTA,27.0,"HONEY, BEE COLONIES - INVENTORY, MEASURED IN COLONIES",122000
2015,MARKETING YEAR,MISSISSIPPI,28.0,"HONEY - PRODUCTION, MEASURED IN LB",1245000
2015,MARKETING YEAR,MISSISSIPPI,28.0,"HONEY, BEE COLONIES - INVENTORY, MEASURED IN COLONIES",15000
2015,MARKETING YEAR,MISSOURI,29.0,"HONEY - PRODUCTION, MEASURED IN LB",520000
2015,MARKETING YEAR,MISSOURI,29.0,"HONEY, BEE COLONIES - INVENTORY, MEASURED IN COLONIES",10000
2015,MARKETING YEAR,MONTANA,30.0,"HONEY - PRODUCTION, MEASURED IN LB",12118000
2015,MARKETING YEAR,MONTANA,30.0,"HONEY, BEE COLONIES - INVENTORY, MEASURED IN COLONIES",146000
2015,MARKETING YEAR,NEBRASKA,31.0,"HONEY - PRODUCTION, MEASURED IN LB",2736000
2015,MARKETING YEAR,NEBRASKA,31.0,"HONEY, BEE COLONIES - INVENTORY, MEASURED IN COLONIES",57000
2015,MARKETING YEAR,NEW JERSEY,34.0,"HONEY - PRODUCTION, MEASURED IN LB",324000
2015,MARKETING YEAR,NEW JERSEY,34.0,"HONEY, BEE COLONIES - INVENTORY, MEASURED IN COLONIES",12000
2015,MARKETING YEAR,NEW YORK,36.0,"HONEY - PRODUCTION, MEASURED IN LB",3596000
2015,MARKETING YEAR,NEW YORK,36.0,"HONEY, BEE COLONIES - INVENTORY, MEASURED IN COLONIES",58000
2015,MARKETING YEAR,NORTH CAROLINA,37.0,"HONEY - PRODUCTION, MEASURED IN LB",540000
2015,MARKETING YEAR,NORTH CAROLINA,37.0,"HONEY, BEE COLONIES - INVENTORY, MEASURED IN COLONIES",12000
2015,MARKETING YEAR,NORTH DAKOTA,38.0,"HONEY - PRODUCTION, MEASURED IN LB",36260000
2015,MARKETING YEAR,NORTH DAKOTA,38.0,"HONEY, BEE COLONIES - INVENTORY, MEASURED IN COLONIES",490000
2015,MARKETING YEAR,OHIO,39.0,"HONEY - PRODUCTION, MEASURED IN LB",850000
2015,MARKETING YEAR,OHIO,39.0,"HONEY, BEE COLONIES - INVENTORY, MEASURED IN COLONIES",17000
2015,MARKETING YEAR,OREGON,41.0,"HONEY - PRODUCTION, MEASURED IN LB",2698000
2015,MARKETING YEAR,OREGON,41.0,"HONEY, BEE COLONIES - INVENTORY, MEASURED IN COLONIES",71000
2015,MARKETING YEAR,OTHER STATES,,"HONEY - PRODUCTION, MEASURED IN LB",1168000
2015,MARKETING YEAR,OTHER STATES,,"HONEY, BEE COLONIES - INVENTORY, MEASURED IN COLONIES",30000
2015,MARKETING YEAR,PENNSYLVANIA,42.0,"HONEY - PRODUCTION, MEASURED IN LB",901000
2015,MARKETING YEAR,PENNSYLVANIA,42.0,"HONEY, BEE COLONIES - INVENTORY, MEASURED IN COLONIES",17000
2015,MARKETING YEAR,SOUTH CAROLINA,45.0,"HONEY - PRODUCTION, MEASURED IN LB",938000
2015,MARKETING YEAR,SOUTH CAROLINA,45.0,"HONEY, BEE COLONIES - INVENTORY, MEASURED IN COLONIES",14000
2015,MARKETING YEAR,SOUTH DAKOTA,46.0,"HONEY - PRODUCTION, MEASURED IN LB",19140000
2015,MARKETING YEAR,SOUTH DAKOTA,46.0,"HONEY, BEE COLONIES - INVENTORY, MEASURED IN COLONIES",290000
2015,MARKETING YEAR,TENNESSEE,47.0,"HONEY - PRODUCTION, MEASURED IN LB",413000
2015,MARKETING YEAR,TENNESSEE,47.0,"HONEY, BEE COLONIES - INVENTORY, MEASURED IN COLONIES",7000
2015,MARKETING YEAR,TEXAS,48.0,"HONEY - PRODUCTION, MEASURED IN LB",8316000
2015,MARKETING YEAR,TEXAS,48.0,"HONEY, BEE COLONIES - INVENTORY, MEASURED IN COLONIES",126000
2015,MARKETING YEAR,UTAH,49.0,"HONEY - PRODUCTION, MEASURED IN LB",1134000
2015,MARKETING YEAR,UTAH,49.0,"HONEY, BEE COLONIES - INVENTORY, MEASURED IN COLONIES",27000
2015,MARKETING YEAR,VERMONT,50.0,"HONEY - PRODUCTION, MEASURED IN LB",260000
2015,MARKETING YEAR,VERMONT,50.0,"HONEY, BEE COLONIES - INVENTORY, MEASURED IN COLONIES",5000
2015,MARKETING YEAR,VIRGINIA,51.0,"HONEY - PRODUCTION, MEASURED IN LB",185000
2015,MARKETING YEAR,VIRGINIA,51.0,"HONEY, BEE COLONIES - INVENTORY, MEASURED IN COLONIES",5000
2015,MARKETING YEAR,WASHINGTON,53.0,"HONEY - PRODUCTION, MEASURED IN LB",3212000
2015,MARKETING YEAR,WASHINGTON,53.0,"HONEY, BEE COLONIES - INVENTORY, MEASURED IN COLONIES",73000
